Customer Key,Location Key,Shipping Key,Product Key,Order Key,Order Date Key,Ship Date Key,Quantity Sold,Total Price
100953,201142,317037,409155,543366,600507,700511,1,17.52
101078,201543,317038,405100,543367,601066,701143,2,45.072
101065,200090,317037,410357,543368,600460,700069,2,22.38
100577,200797,317037,408651,543369,600652,700665,4,17.136
100340,203692,317039,407869,543370,600521,700817,2,36.336
100404,201044,317037,406898,543371,600446,700548,2,22.32
100997,200917,317038,410367,543372,600552,700013,6,16.68
100158,201997,317039,400817,543373,600871,701169,1,144.1778
100201,201300,317038,409926,543374,600234,700881,2,13.32
100252,201838,317039,406719,543375,601125,701405,3,28.62
100257,201771,317037,409075,543376,600626,700569,2,38.68
100804,201044,317037,406297,543377,600640,700149,2,39.16
100694,200376,317037,409266,543378,600542,700005,2,22.92
100807,200205,317037,410368,543379,600674,700419,1,19.3
100105,201052,317040,408710,543380,600790,700233,3,18.0
100492,201362,317040,409123,543381,601056,700755,3,13.32
100368,203728,317040,409164,543382,600645,701081,2,10.76
100014,200093,317041,408912,543383,600614,700627,4,25.36
100853,202632,317042,406029,543384,600652,700741,2,20.16
100536,200068,317040,408703,543385,600078,701091,4,24.408
100462,202554,317041,410369,543386,600398,701083,3,42.03
100218,201267,317043,401597,543387,601050,700942,2,52.86
100557,202500,317041,402983,543388,600058,700061,5,685.131
100177,200079,317040,406990,543389,600997,700202,5,29.0175
100010,200069,317040,409558,543390,600438,700327,2,20.142
100701,200005,317040,408602,543391,600732,700707,1,12.663
100371,201205,317040,408840,543392,601135,700357,1,7.695
100414,200176,317040,406777,543393,600108,700420,2,25.56
100626,200001,317040,410370,543394,600914,700337,1,13.47
100595,200028,317040,405360,543395,600548,701378,1,15.25
100255,200077,317040,409578,543396,600286,700276,3,15.552
100826,200010,317040,408957,543397,601346,701448,3,19.44
100427,200806,317043,410202,543398,600272,700556,2,7.92
100499,200028,317041,409447,543399,600724,700784,5,32.4
100516,200817,317040,406623,543400,600143,700264,3,23.832
100082,200353,317041,407381,543401,600397,700397,3,17.67
100383,200339,317042,408072,543402,600385,700203,3,9.48
100661,200076,317040,409846,543403,601231,701158,5,13.9
100481,200028,317041,408636,543404,600887,700899,3,34.248
101421,200859,317040,403261,543405,600138,700968,1,18.93
101395,200478,317040,407269,543406,601245,701274,1,18.636
101483,200818,317041,409163,543407,600521,700529,2,27.72
101248,202700,317040,410371,543408,600457,700248,2,14.1
101244,202759,317040,410372,543409,600738,701179,1,16.71
101011,201851,317040,407871,543410,600553,700557,1,11.94
101364,200183,317040,407729,543411,600982,700731,2,19.68
101365,202626,317040,403278,543412,600745,701432,1,15.507
101400,202728,317040,410204,543413,600146,700058,2,9.84
100944,202518,317040,403853,543414,601196,701334,1,19.896
101031,200659,317042,409469,543415,600995,700374,1,12.81
100447,200403,317043,410373,543416,600448,700454,1,8.31
100616,200217,317040,403954,543417,600826,700676,1,19.2
100525,201134,317040,408862,543418,600380,700444,2,20.34
101253,200348,317040,409359,543419,600779,701028,1,11.1
100217,200945,317040,405089,543420,600992,701225,1,11.37
100130,200096,317040,408488,543421,600141,700421,4,17.84
100852,201198,317041,407027,543422,600449,700318,3,17.76
100677,200916,317041,410374,543423,600117,700700,4,20.72
101143,200324,317040,408100,543424,600013,700303,3,14.04
100799,200133,317043,409862,543425,600609,700213,4,21.76
100005,202224,317043,408393,543426,600442,700099,1,11.12
100235,201857,317040,410375,543427,600600,701403,1,38.144
100125,200512,317044,404367,543428,600178,700496,4,65.52
100255,201011,317045,410046,543429,600836,700156,2,8.6
100111,200512,317045,407613,543430,601078,700988,2,13.992
101192,200797,317044,404541,543431,600192,700509,2,22.608
100062,201101,317044,409132,543432,600376,700379,3,13.608
100158,200620,317045,407252,543433,600428,700605,2,16.256
100895,201277,317044,406627,543434,600170,700019,1,21.76
100705,200065,317044,406373,543435,601097,700184,2,26.76
100698,200030,317044,409870,543436,601033,700549,3,14.016
100024,200226,317045,401484,543437,600532,700520,1,37.94
100554,200189,317044,407723,543438,600539,701183,2,39.552
100320,201396,317044,408642,543439,600765,700802,5,28.95
100483,202078,317045,407996,543440,600785,701169,2,31.92
100001,200842,317045,408973,543441,600134,700136,3,12.24
100767,202750,317045,405296,543442,601096,700490,1,40.95
100662,203030,317044,402590,543443,601047,700810,2,48.51
100269,200950,317045,409460,543444,600355,700305,4,17.28
100783,200493,317044,409603,543445,600361,700364,2,26.4
100824,200588,317044,410376,543446,601352,700854,4,26.64
100177,200015,317044,409885,543447,600981,700626,3,13.95
100927,200467,317044,402518,543448,601361,701345,1,58.17
100627,200229,317045,402204,543449,600040,701055,1,34.434
100423,200084,317045,410377,543450,600531,700394,1,7.6725
100667,200690,317045,408502,543451,600405,700409,2,17.442
100853,202923,317044,408999,543452,601168,700311,5,25.92
100015,200115,317044,409856,543453,600705,700800,4,19.936
100073,200755,317044,408339,543454,600621,700252,3,14.94
100499,200165,317044,409212,543455,601176,701409,3,19.44
100180,200051,317044,410221,543456,600860,700857,5,21.4
100990,200000,317044,409504,543457,600129,700396,4,22.72
100738,201999,317046,410020,543458,600450,700115,2,11.648
100800,200755,317044,408038,543459,600762,700659,2,19.86
100717,200000,317044,410239,543460,600655,700091,2,12.96
100437,200167,317044,406697,543461,601009,700908,4,48.032
100670,200028,317044,410253,543462,601100,700726,3,19.05
100701,202032,317044,410055,543463,600395,700631,3,19.44
100537,200140,317044,410378,543464,600737,700285,6,16.704
100729,200059,317045,410379,543465,600636,700606,2,8.26
100770,203394,317046,407930,543466,600540,700525,3,22.428
101009,200080,317045,407840,543467,600000,700330,1,11.85
101384,200710,317046,409640,543468,601243,701218,1,6.9
101128,202659,317044,409046,543469,600226,700768,1,15.57
101453,200478,317044,407958,543470,601112,700794,4,17.76
100584,201972,317047,408813,543471,600348,700221,2,21.48
101403,203729,317044,407393,543472,600135,700765,1,25.29
101167,203297,317045,406133,543473,600977,700063,1,14.274
101245,203730,317044,404640,543474,600414,701007,1,18.528
101360,201134,317045,406080,543475,600327,700800,1,15.84
100977,200183,317044,400810,543476,600190,700727,1,389.25
101321,201582,317045,408813,543477,600991,700279,1,10.74
100559,200379,317045,407196,543478,600269,700051,4,26.88
100088,201843,317044,406540,543479,600061,700603,2,35.28
100489,203731,317045,407613,543480,600384,700386,2,23.32
100416,200198,317045,408725,543481,600463,701252,2,18.08
100972,200024,317044,407663,543482,600023,701369,2,33.72
100361,201167,317048,408188,543483,600761,700906,5,21.9
100378,200797,317049,409286,543484,600158,700160,5,13.32
100496,202254,317049,408328,543485,601099,700189,1,8.7
100205,200198,317048,409977,543486,600930,700493,5,19.7
100639,202888,317048,410380,543487,601020,701102,4,53.056
100185,200030,317048,406898,543488,600553,700923,2,17.856
100630,203732,317048,408821,543489,600540,700033,3,23.64
100395,200003,317049,405356,543490,600384,701011,2,73.926
100585,201114,317048,407195,543491,601017,700822,2,32.346
100134,203079,317048,403924,543492,601172,700717,2,49.8
100138,200248,317048,408041,543493,601145,700568,4,23.64
100430,200135,317048,409365,543494,600863,700815,3,14.4
100067,200600,317048,410119,543495,600480,700488,1,14.91
100601,201518,317050,407175,543496,600815,701061,2,22.86
100317,200091,317049,405391,543497,600192,700770,1,25.353
100010,201789,317048,405087,543498,600057,700013,2,21.351
100030,200225,317049,409906,543499,601126,700659,2,15.72
100735,200202,317048,404243,543500,600249,700748,2,13.6422
100388,200271,317049,407791,543501,600657,700163,2,22.68
100148,202383,317048,408411,543502,600861,700889,6,64.08
100895,201943,317051,405631,543503,600808,701113,3,138.402
100972,201256,317051,410381,543504,600530,700541,2,21.204
100287,200715,317048,410382,543505,600951,701072,2,23.652
100350,200028,317048,408112,543506,600809,700982,6,25.824
100791,200021,317049,410264,543507,600460,700183,5,25.92
101090,200028,317050,410198,543508,600218,700808,2,8.36
100238,203066,317050,408358,543509,600660,700982,4,8.784
100818,200000,317048,410383,543510,600464,701305,2,14.16
100556,200611,317048,410384,543511,600652,700078,2,11.56
100014,201286,317048,408242,543512,600454,700297,2,9.568
100307,200077,317048,409667,543513,600599,700781,2,47.984
100806,200028,317049,407641,543514,601042,701105,2,12.544
100061,200077,317048,409205,543515,600019,700990,5,23.92
100690,200000,317048,408408,543516,600285,700399,3,17.94
100328,201315,317049,408911,543517,600082,700460,1,3.424
100142,203733,317050,405888,543518,600439,700445,2,18.688
100403,201577,317048,409485,543519,600933,700983,4,21.728
101451,200818,317048,407614,543520,600579,700025,6,19.548
101306,203077,317048,409754,543521,600203,700045,4,19.776
100548,202177,317048,409252,543522,600443,700590,2,13.932
100939,200552,317051,409921,543523,600601,701409,1,10.92
100827,203349,317048,407071,543524,600840,701147,2,26.082
100829,201415,317048,405612,543525,600054,701085,1,28.35
100063,200133,317050,408122,543526,600029,700030,1,7.536
100370,200512,317052,408509,543527,600301,700828,3,17.568
100248,200823,317053,410385,543528,600234,700881,3,13.68
100570,200129,317052,408614,543529,600369,700935,2,26.22
101062,200204,317052,409655,543530,600205,700042,2,12.9
100739,203734,317052,407741,543531,600368,700775,4,24.696
100049,200003,317052,406401,543532,600129,700144,9,212.139
100601,200126,317052,404469,543533,600420,700426,4,50.76
100555,202003,317052,409186,543534,600889,701004,2,18.54
100011,200015,317052,409039,543535,601237,701248,3,20.52
100644,200658,317052,404529,543536,600552,700679,2,60.54
100269,200069,317052,406018,543537,600556,701442,3,31.995
100142,200211,317052,409888,543538,600360,700526,5,35.2335
100339,200300,317054,409960,543539,600346,700348,1,6.54
100307,200084,317052,404935,543540,600172,700782,4,62.502
100124,200084,317052,403766,543541,601136,701086,3,30.8385
100550,200018,317052,409367,543542,600713,700523,3,23.652
100080,200300,317052,406038,543543,600376,700379,1,26.67
100888,201874,317055,409023,543544,600888,701044,3,33.39
100473,203119,317052,407259,543545,600989,701036,2,17.16
100107,200055,317052,409607,543546,601244,701339,2,17.46
101000,200496,317052,406810,543547,600285,701230,2,27.36
100360,200079,317052,407809,543548,600074,700965,3,22.2282
100589,200142,317055,407278,543549,600249,700748,2,46.8
100973,202075,317052,410386,543550,600100,700616,2,12.96
100553,201873,317055,409147,543551,600227,701245,6,25.344
100295,200000,317052,409985,543552,600325,700612,2,11.36
100122,200028,317055,410346,543553,600571,700553,2,11.16
100242,202852,317052,409514,543554,600818,700336,5,29.2
100505,202706,317052,410387,543555,600262,700477,7,12.264
100645,200051,317054,409846,543556,600776,701185,3,8.34
100800,200021,317053,409101,543557,600026,700027,2,8.448
101200,202587,317055,408187,543558,600713,700523,4,35.568
101180,200565,317052,406559,543559,600567,701028,1,23.46
101407,201127,317052,410388,543560,600008,700455,6,19.71
100933,201026,317052,407729,543561,601246,700830,1,9.84
100977,201475,317052,408186,543562,600149,700177,1,39.75
101412,201229,317052,409027,543563,600080,700762,1,18.39
101011,200364,317052,406122,543564,601056,700898,1,23.52
101471,202724,317052,403445,543565,601358,700554,1,44.43
101099,200483,317052,407474,543566,600537,700069,1,23.55
101270,200818,317052,408506,543567,600502,700791,6,18.576
100308,200620,317053,409239,543568,600637,700649,4,12.992
100236,202081,317053,409021,543569,601109,700818,2,8.96
100478,201850,317052,407206,543570,600513,700930,2,19.24
100285,201362,317052,409563,543571,601226,700756,3,20.016
100389,201362,317055,407378,543572,600452,700418,1,11.184
100242,201468,317052,408207,543573,600655,700737,3,15.9
100138,202249,317052,408714,543574,601123,700571,2,13.12
100896,200797,317056,409730,543575,601309,700416,5,30.96
100806,200797,317056,408982,543576,600636,700742,3,14.472
100503,200909,317056,407417,543577,600861,700195,2,16.48
100908,200654,317056,407468,543578,600504,700509,5,62.8
101096,201640,317057,405936,543579,600945,700458,12,91.44
100200,201288,317057,408100,543580,600244,700404,4,18.72
100496,200205,317058,409141,543581,600506,700706,3,17.16
100018,200512,317056,405340,543582,600952,700705,2,20.232
100753,200248,317057,407940,543583,600639,700112,3,20.07
100469,201949,317056,410389,543584,600558,700014,3,29.7
100169,201450,317056,404314,543585,600466,700019,1,25.35
100624,201067,317056,408026,543586,600041,700996,2,20.25
100695,200940,317056,408445,543587,600129,700144,3,21.78
100748,200792,317057,408236,543588,600119,700737,3,26.712
100222,201888,317056,406292,543589,600184,701005,1,13.8
100383,201944,317056,403147,543590,600147,700732,1,41.115
100174,201314,317056,407064,543591,601036,700196,1,25.35
100226,200202,317056,402922,543592,600864,700872,1,21.6399
100492,200242,317056,409368,543593,600268,700189,3,25.11
100303,203704,317056,409401,543594,601253,701297,5,19.3185
100206,200114,317056,407104,543595,600054,700288,3,20.6064
100474,200643,317058,405844,543596,600059,700062,3,51.8976
100130,200496,317056,407439,543597,600201,700603,2,16.65
100959,201542,317056,405040,543598,600946,700426,4,123.72
100591,200641,317058,407165,543599,600924,700725,5,63.45
100896,201638,317056,406039,543600,600470,701152,2,30.96
100662,200036,317058,410051,543601,600212,700461,3,28.728
100382,202172,317057,409221,543602,600388,701090,2,17.38
100581,200028,317058,410390,543603,600785,701266,5,16.4
100482,200028,317056,408620,543604,600254,700651,4,22.72
100248,200979,317059,406867,543605,600524,701084,2,10.368
100329,200000,317056,410391,543606,600107,701346,3,13.776
100458,200241,317057,409570,543607,600036,700079,5,32.4
100878,200316,317056,409564,543608,600406,700896,3,11.34
100060,201478,317056,410224,543609,600268,700353,4,17.48
100648,202311,317057,408861,543610,600883,700724,1,9.952
100320,203256,317056,407865,543611,600640,700080,2,23.18
100716,202041,317057,409191,543612,600010,701054,3,13.89
100406,200773,317056,404866,543613,600140,700307,1,26.25
101535,200915,317056,405738,543614,600237,700694,2,21.72
101437,200818,317056,409359,543615,601189,700540,8,26.64
100233,201945,317056,405738,543616,600423,700538,2,21.72
101284,201904,317056,409762,543617,600114,700302,2,23.46
101387,200910,317056,410042,543618,600542,700483,1,22.29
101266,202840,317057,405250,543619,600307,701043,1,13.41
101273,202541,317056,410392,543620,600039,700041,2,27.06
101313,201977,317056,403658,543621,600843,700851,1,11.205
100447,200403,317059,410131,543622,600448,700454,1,5.04
101486,202832,317056,407944,543623,600677,700769,1,28.188
101157,200090,317056,405303,543624,600826,700676,1,17.01
101285,202142,317056,408108,543625,600231,701364,1,20.31
100547,200024,317056,408366,543626,600504,701159,2,17.68
100802,201072,317056,409517,543627,600211,700384,3,28.98
100802,200117,317056,410134,543628,600220,700879,3,13.8
100559,200379,317057,408879,543629,600269,700051,2,24.44
100296,200093,317058,407504,543630,600528,700597,2,13.68
100371,200797,317056,406584,543631,600424,700880,2,19.488
100954,201935,317056,407176,543632,600948,701188,3,10.8
101007,202182,317059,408586,543633,600205,701073,5,59.6
100778,203086,317056,410393,543634,600031,700398,9,31.968
100804,200703,317056,408816,543635,600362,701129,2,17.4
100029,202812,317060,408770,543636,600740,701175,4,22.0
100449,200030,317060,409182,543637,601060,700968,3,23.712
